date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2015-08-26,1,221.7667541504,221.7667541504,221.7667541504,221.7667541504,16325529.0,16325529.0,1,3620459576.1182256,3620459576.1182256
2015-08-27,2,225.1514587402,225.1514587402,225.1514587402,225.1514587402,21076926.0,21076926.0,1,4745500634.659249,4745500634.659249
2015-08-28,3,224.7001647949,224.7001647949,224.7001647949,224.7001647949,16644381.0,0.0,1,3739995153.6091022,-3739995153.6091022
2015-08-31,4,223.2560577393,223.2560577393,223.2560577393,223.2560577393,21645114.0,0.0,1,4832402820.95773,-4832402820.95773
2015-09-01,5,215.8096466064,215.8096466064,215.8096466064,215.8096466064,19689080.0,0.0,1,4249093396.805138,-4249093396.805138
2015-09-02,6,208.0924835205,208.0924835205,208.0924835205,208.0924835205,23655457.0,0.0,1,4922522795.942396,-4922522795.942396
2015-09-03,7,209.6268920898,209.6268920898,209.6268920898,209.6268920898,14680299.0,14680299.0,1,3077385454.318999,3077385454.318999
2015-09-04,8,203.2184753418,203.2184753418,203.2184753418,203.2184753418,20466346.0,0.0,1,4159139629.937747,-4159139629.937747
2015-09-07,9,199.56300354,199.56300354,199.56300354,199.56300354,15424783.0,0.0,1,3078216024.432732,-3078216024.432732
2015-09-08,10,206.1067810059,206.1067810059,206.1067810059,206.1067810059,16189253.0,16189253.0,1,3336714822.7201095,3336714822.7201095
2015-09-09,11,209.0853271484,209.0853271484,209.0853271484,209.0853271484,18237115.0,18237115.0,1,3813113156.017993,3813113156.017993
2015-09-10,12,205.2944488525,205.2944488525,205.2944488525,205.2944488525,14195882.0,0.0,1,2914335771.1651254,-2914335771.1651254
2015-09-11,13,207.686340332,207.686340332,207.686340332,207.686340332,13650937.0,13650937.0,1,2835113147.632691,2835113147.632691
2015-09-14,14,212.3346710205,212.3346710205,212.3346710205,212.3346710205,10671222.0,10671222.0,1,2265870412.756722,2265870412.756722
2015-09-15,15,210.2135772705,210.2135772705,210.2135772705,210.2135772705,13193410.0,0.0,1,2773433912.4963875,-2773433912.4963875
2015-09-16,16,213.7337036133,213.7337036133,213.7337036133,213.7337036133,11272509.0,11272509.0,1,2409315097.5842566,2409315097.5842566
2015-09-18,17,218.427154541,218.427154541,218.427154541,218.427154541,16049395.0,16049395.0,1,3505623681.9545527,3505623681.9545527
2015-09-21,18,221.3605804443,221.3605804443,221.3605804443,221.3605804443,9602436.0,9602436.0,1,2125600806.6392424,2125600806.6392424
2015-09-22,19,214.7716674805,214.7716674805,214.7716674805,214.7716674805,13667322.0,0.0,1,2935353535.9329224,-2935353535.9329224
2015-09-23,20,216.4866027832,216.4866027832,216.4866027832,216.4866027832,13614082.0,13614082.0,1,2947266362.191913,2947266362.191913
2015-09-24,21,215.7645111084,215.7645111084,215.7645111084,215.7645111084,9299508.0,0.0,1,2006503797.1686547,-2006503797.1686547
2015-09-28,22,216.1255493164,216.1255493164,216.1255493164,216.1255493164,8588230.0,8588230.0,1,1856135926.405586,1856135926.405586
2015-09-29,23,218.3368988037,218.3368988037,218.3368988037,218.3368988037,24488685.0,24488685.0,1,5346783538.680686,5346783538.680686
2015-09-30,24,214.0495910645,214.0495910645,214.0495910645,214.0495910645,17011911.0,0.0,1,3641392592.775669,-3641392592.775669
2015-10-01,25,212.2444000244,212.2444000244,212.2444000244,212.2444000244,11590498.0,0.0,1,2460018293.994008,-2460018293.994008
2015-10-05,26,216.6219787598,216.6219787598,216.6219787598,216.6219787598,18307463.0,18307463.0,1,3965798861.131824,3965798861.131824
2015-10-06,27,216.7122344971,216.7122344971,216.7122344971,216.7122344971,10087077.0,10087077.0,1,2185992996.214304,2185992996.214304
2015-10-07,28,219.8261871338,219.8261871338,219.8261871338,219.8261871338,10608795.0,10608795.0,1,2332090954.9341216,2332090954.9341216
2015-10-08,29,219.6005249023,219.6005249023,219.6005249023,219.6005249023,9230511.0,0.0,1,2027025060.7164543,-2027025060.7164543
2015-10-09,30,219.7359008789,219.7359008789,219.7359008789,219.7359008789,12171416.0,12171416.0,1,2674497059.7318573,2674497059.7318573
2015-10-12,31,220.7287750244,220.7287750244,220.7287750244,220.7287750244,7566962.0,7566962.0,1,1670246252.9161837,1670246252.9161837
2015-10-13,32,220.0518188477,220.0518188477,220.0518188477,220.0518188477,10200698.0,0.0,1,2244682148.4160957,-2244682148.4160957
2015-10-14,33,220.4579925537,220.4579925537,220.4579925537,220.4579925537,7895820.0,7895820.0,1,1740696626.7653556,1740696626.7653556
2015-10-15,34,224.7001647949,224.7001647949,224.7001647949,224.7001647949,11582401.0,11582401.0,1,2602567413.4206142,2602567413.4206142
2015-10-16,35,231.7855072021,231.7855072021,231.7855072021,231.7855072021,11738832.0,11738832.0,1,2720891129.080242,2720891129.080242
2015-10-19,36,229.7095489502,229.7095489502,229.7095489502,229.7095489502,8969153.0,0.0,1,2060300090.095333,-2060300090.095333
2015-10-20,37,230.0254669189,230.0254669189,230.0254669189,230.0254669189,8811740.0,8811740.0,1,2026924607.867948,2026924607.867948
2015-10-21,38,225.467376709,225.467376709,225.467376709,225.467376709,8606466.0,0.0,1,1940477311.7552004,-1940477311.7552004
2015-10-23,39,228.7167053223,228.7167053223,228.7167053223,228.7167053223,7544810.0,7544810.0,1,1725624085.482742,1725624085.482742
2015-10-26,40,226.7761230469,226.7761230469,226.7761230469,226.7761230469,13085058.0,0.0,1,2967378723.083823,-2967378723.083823
2015-10-27,41,224.5648040771,224.5648040771,224.5648040771,224.5648040771,6565348.0,0.0,1,1474346087.3179803,-1474346087.3179803
2015-10-28,42,218.4722900391,218.4722900391,218.4722900391,218.4722900391,12310403.0,0.0,1,2689481934.7142067,-2689481934.7142067
2015-10-29,43,213.8690795898,213.8690795898,213.8690795898,213.8690795898,16114932.0,0.0,1,3446485674.492215,-3446485674.492215
2015-10-30,44,213.9593353271,213.9593353271,213.9593353271,213.9593353271,8669606.0,8669606.0,1,1854943137.3078382,1854943137.3078382
2015-11-02,45,213.8239593506,213.8239593506,213.8239593506,213.8239593506,7611610.0,0.0,1,1627544587.2326205,-1627544587.2326205
2015-11-03,46,212.9664764404,212.9664764404,212.9664764404,212.9664764404,8323201.0,0.0,1,1772562789.6752136,-1772562789.6752136
2015-11-04,47,215.7193756104,215.7193756104,215.7193756104,215.7193756104,8418352.0,8418352.0,1,1816001637.108562,1816001637.108562
2015-11-05,48,211.1161804199,211.1161804199,211.1161804199,211.1161804199,8906564.0,0.0,1,1880319772.345386,-1880319772.345386
