date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2015-08-26,1,7791.8500976562,7791.8500976562,7791.8500976562,7791.8500976562,216600.0,216600.0,1,1687714731.152333,1687714731.152333
2015-08-27,2,7948.9501953125,7948.9501953125,7948.9501953125,7948.9501953125,305000.0,305000.0,1,2424429809.5703125,2424429809.5703125
2015-08-28,3,8001.9501953125,8001.9501953125,8001.9501953125,8001.9501953125,195600.0,195600.0,1,1565181458.203125,1565181458.203125
2015-08-31,4,7971.2998046875,7971.2998046875,7971.2998046875,7971.2998046875,198200.0,0.0,1,1579911621.2890625,-1579911621.2890625
2015-09-01,5,7785.8500976562,7785.8500976562,7785.8500976562,7785.8500976562,184900.0,0.0,1,1439603683.0566313,-1439603683.0566313
2015-09-02,6,7717.0,7717.0,7717.0,7717.0,215300.0,0.0,1,1661470100.0,-1661470100.0
2015-09-03,7,7823.0,7823.0,7823.0,7823.0,155800.0,155800.0,1,1218823400.0,1218823400.0
2015-09-04,8,7655.0498046875,7655.0498046875,7655.0498046875,7655.0498046875,193600.0,0.0,1,1482017642.1875,-1482017642.1875
2015-09-07,9,7558.7998046875,7558.7998046875,7558.7998046875,7558.7998046875,141400.0,0.0,1,1068814292.3828125,-1068814292.3828125
2015-09-08,10,7688.25,7688.25,7688.25,7688.25,172200.0,172200.0,1,1323916650.0,1323916650.0
2015-09-09,11,7818.6000976562,7818.6000976562,7818.6000976562,7818.6000976562,208400.0,208400.0,1,1629396260.351552,1629396260.351552
2015-09-10,12,7788.1000976562,7788.1000976562,7788.1000976562,7788.1000976562,160300.0,0.0,1,1248432445.6542888,-1248432445.6542888
2015-09-11,13,7789.2998046875,7789.2998046875,7789.2998046875,7789.2998046875,136400.0,136400.0,1,1062460493.359375,1062460493.359375
2015-09-14,14,7872.25,7872.25,7872.25,7872.25,122800.0,122800.0,1,966712300.0,966712300.0
2015-09-15,15,7829.1000976562,7829.1000976562,7829.1000976562,7829.1000976562,136500.0,0.0,1,1068672163.3300713,-1068672163.3300713
2015-09-16,16,7899.1499023438,7899.1499023438,7899.1499023438,7899.1499023438,140000.0,140000.0,1,1105880986.328132,1105880986.328132
2015-09-18,17,7981.8999023438,7981.8999023438,7981.8999023438,7981.8999023438,241800.0,241800.0,1,1930023396.386731,1930023396.386731
2015-09-21,18,7977.1000976562,7977.1000976562,7977.1000976562,7977.1000976562,121800.0,0.0,1,971610791.8945252,-971610791.8945252
2015-09-22,19,7812.0,7812.0,7812.0,7812.0,168400.0,0.0,1,1315540800.0,-1315540800.0
2015-09-23,20,7845.9501953125,7845.9501953125,7845.9501953125,7845.9501953125,146700.0,146700.0,1,1151000893.6523438,1151000893.6523438
2015-09-24,21,7868.5,7868.5,7868.5,7868.5,202500.0,202500.0,1,1593371250.0,1593371250.0
