date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2015-08-26,1,217.9002990723,217.9002990723,217.9002990723,217.9002990723,5573000.0,5573000.0,1,1214358366.7299278,1214358366.7299278
2015-08-27,2,219.7492523193,219.7492523193,219.7492523193,219.7492523193,13873432.0,13873432.0,1,3048676309.102651,3048676309.102651
2015-08-28,3,221.0069885254,221.0069885254,221.0069885254,221.0069885254,5553136.0,5553136.0,1,1227281864.2319856,1227281864.2319856
2015-09-01,5,220.8995056152,220.8995056152,215.0193328857,215.0193328857,13910604.0,0.0,2,3011285171.358815,-3011285171.358815
2015-09-02,6,213.9550933838,213.9550933838,213.9550933838,213.9550933838,8681688.0,0.0,1,1857491366.7690158,-1857491366.7690158
2015-09-03,7,217.2122955322,217.2122955322,217.2122955322,217.2122955322,6507368.0,6507368.0,1,1413480341.1527812,1413480341.1527812
2015-09-04,8,214.1485900879,214.1485900879,214.1485900879,214.1485900879,11404592.0,0.0,1,2442277297.3277435,-2442277297.3277435
2015-09-07,9,211.6546173096,211.6546173096,211.6546173096,211.6546173096,5381740.0,0.0,1,1139070120.1597667,-1139070120.1597667
2015-09-08,10,215.8685455322,215.8685455322,215.8685455322,215.8685455322,7444488.0,7444488.0,1,1607030796.7919164,1607030796.7919164
2015-09-09,11,218.5023040771,218.5023040771,218.5023040771,218.5023040771,6553120.0,6553120.0,1,1431871818.8937256,1431871818.8937256
2015-09-10,12,217.3628082275,217.3628082275,217.3628082275,217.3628082275,4463740.0,0.0,1,970251061.5974209,-970251061.5974209
2015-09-11,13,217.2553100586,217.2553100586,217.2553100586,217.2553100586,4301760.0,0.0,1,934580202.5976832,-934580202.5976832
2015-09-14,14,219.2332763672,219.2332763672,219.2332763672,219.2332763672,5060344.0,5060344.0,1,1109395794.6651022,1109395794.6651022
2015-09-15,15,217.8250579834,217.8250579834,217.8250579834,217.8250579834,4332728.0,0.0,1,943776727.8263007,-943776727.8263007
